contract_id|title|text|clean_text|abaix|abertur|abon|abrang|abril|absorv|abus|acarret|aceit|acert|acess|acident|acim|acompanh|acord|acresc|acrescent|acrésc|acréscim|acumul|adequ|adiant|adicion|adicional|administr|adminstr|admissã|admit|admites|adot|adotas|adoçã|aduaneir|afast|afastars|afins|agend|agost|agrg|aind|ajust|aleit|algum|aliment|almoc|alt|alta|alter|altern|alud|além|alín|amig|ampar|ampli|ampliaçã|ananindeu|andament|anex|ano|anos|anot|ante|anteced|antecedent|antecip|anterior|antes|antevésp|anu|anual|anuênc|anuêni|anális|apart|apen|aplic|aplicarse|aprec|apresent|apropri|aprov|apur|após|aqu|aquisit|aquisiçã|armazen|arquiv|art|artig|artº|ascendent|assalari|assegur|asseguras|assembl|assidu|assim|assin|assinatur|assist|assistent|assum|ata|atend|atest|ating|ativ|ato|atras|atravess|através|atu|atual|aufer|aul|aument|ausentars|ausênc|autarqu|automot|autoriz|avis|avos|avuls|avós|banc|bancár|bancári|bar|bas|bem|benefic|beneficiári|benefíci|bimestr|bisavós|boa|boc|bom|brasil|busc|básic|cab|cad|cadastr|caf|caix|calcul|calendári|cancel|capacit|caput|característ|carg|carimb|carnaval|cart|carteir|cartã|cas|casal|casament|categ|categor|catorz|caus|cef|celebr|cem|cent|centav|cert|cf|choqu|cid|cidad|cient|cinc|cinquent|cip|cirurg|cirúrg|cit|civ|civil|ciênc|clar|class|clausul|claúsul|client|clt|cláusul|cobrador|coinc|coincid|coincident|coinscident|col|coleg|colet|coletaentreg|combin|comercial|comerciár|comerciári|comission|comissã|comissõ|companheir|comparec|compatibiliz|compens|compensatór|compensatóri|competent|complement|complet|component|compor|compreend|compreensã|compromet|comprometendos|comprometes|compromiss|comprov|compulsór|comput|comum|comunic|comuniqu|comérci|conced|conceitu|concessã|concid|concomit|concord|condicion|condiçã|condiçõ|conferent|configur|conform|confraterniz|congestion|congress|conjuntur|consanguin|consanguín|consecut|consequent|consider|considerams|consideras|consoant|consolid|const|constant|constat|constitucion|constituiçã|consult|cont|contag|contams|conteúd|continu|contrachequ|contrat|contratu|contratual|contribuiçã|control|contrár|contrári|contud|contábil|contínu|convencion|convenent|convenient|convençã|convençõ|conversã|convert|convoc|convêni|coorden|cop|corr|correlat|corrent|correspond|correspondent|corrig|credit|credor|cri|crianc|critéri|crmvsc|crédit|cuj|cumpr|cumpriment|cumpríl|cumul|currícul|curs|curt|cálcul|cóp|cônjug|dad|dand|daquel|dar|darse|dat|dec|decisã|decisõ|declar|decorr|decorrent|decret|dedic|deduz|defeit|defer|defin|definit|deix|delegac|deliber|dem|demand|demissã|demissõ|demit|demonstr|dentist|dentr|denúnc|depend|dependent|deposit|depósit|descans|descendent|descont|descrit|descriçã|descumpr|desd|desembarac|desempreg|desenvolv|deslig|desobrig|despes|dess|dest|destin|determin|dev|devedor|devid|dez|dezembr|dezenov|dezess|dezesset|dezoit|dia|diant|dias|difer|diferenc|digit|diminu|diminuiçã|direit|diret|diretor|direçã|dirigent|dirim|discrimin|dispens|disponibil|disposit|disposiçã|disposiçõ|dispost|dispõ|distinçã|distribuíd|distânc|diurn|divergent|divid|diz|diár|diári|doaçã|dobr|document|doenc|dois|doming|domést|doz|drástic|dsr|duas|dupl|durant|duraçã|duzent|débit|décim|econôm|educ|educacion|educacional|efeit|efet|efetiv|efetu|efetuál|elabor|eleit|eleiçã|eletrôn|elev|embor|emergenc|emit|empreg|empregadojornal|empregadosjornal|empres|empresarial|encaminh|encerr|encet|encontr|enderec|enquadr|enquant|ensin|entend|entendems|entendendos|entendes|entidad|entrad|entreg|entregu|entretant|envi|envid|envolv|eo|eou|epp|equip|equivalent|es|escal|escap|escol|escolar|escrit|esforc|espec|especif|especific|específ|espontan|espontân|espos|estabelec|estabil|establec|estadu|estadual|estand|estar|estend|estetic|estipul|estoqu|estranh|estud|estável|etc|event|eventu|eventual|exam|exced|excedent|excepcion|excepcional|excet|excetuams|exceçã|exceçõ|exclu|excluindos|exclus|excluíd|execu|execut|exempl|exerc|exercíci|exig|exigent|exist|existent|expedient|express|extens|extingu|extra|extraordinár|extraordinári|extrapol|extras|fabric|fabril|fac|faculdad|facult|falec|falt|faltant|famili|far|farã|fat|fatur|favor|faz|fazs|fazêl|fechament|feder|federal|feir|feit|feminin|fer|feri|festiv|fevereir|fgts|fic|fil|filh|fim|fin|final|financeir|fins|firm|fiscaliz|fisioterap|fisioterapeut|fix|fiz|flexibiliz|folg|folh|fonoaudiólog|forc|form|formal|formaliz|formaçã|formulári|fornec|fortuit|fracion|fraçã|frent|frequent|funcion|funcional|funcionári|fundament|fundamental|funçã|funçõ|futur|fér|garag|garagens|garant|garantindos|garçom|genr|ger|geral|gestant|ginecológ|goz|grand|gratific|grau|grav|habilit|habitual|hav|higien|hipótes|homolog|hor|horari|horasan|horasextr|horár|horári|hospital|hospitaliz|hs|hssáb|hum|hábil|idad|igual|igualdad|ii|iii|imediat|imped|imperi|implant|import|imposit|impossibil|impossibilit|imprens|imprescind|impreter|in|inaptidã|incapaz|incid|incident|incis|inclu|inclusiv|inclusã|incluíd|indeniz|indenizatór|independent|indic|indispens|individu|individual|inferior|inform|ingress|inic|inici|iniciarseã|inicias|ininterrupt|injustific|insalubr|inscrev|inscriçã|insculp|inss|institu|instituiçã|instituíd|instrument|instruçõ|integr|integral|inteir|intens|inter|intercal|interess|interestadual|intermunicip|intermunicipal|intern|internacional|interromp|interrupçõ|interval|intrajorn|inventári|invest|invál|iníci|irmã|irregular|irreversív|irã|isent|item|itens|itiner|iv|janeir|jant|jorn|judicial|julh|junh|junt|jus|just|justic|justific|labor|laboral|lanch|leg|legal|legisl|lei|leis|letr|lev|liber|licenc|licençapatern|limit|limitandos|limitarseà|linh|list|livr|lll|loc|local|locuçã|log|logíst|loj|long|lua|magn|mai|maior|major|manhã|manifest|mant|mantenh|mantéms|manual|manutençã|marc|marcaçã|masculin|materi|matér|maxim|mecân|mediant|medic|mei|mel|melhor|membr|men|mencion|menor|mens|mensal|merc|mercador|mes|mesm|mil|min|ministr|ministéri|minut|mod|model|moment|mont|motiv|motor|moviment|movêl|mte|mtps|mudanc|mulh|mult|multiplic|multiplicandos|municip|municipal|municipi|municípi|máx|máxim|mã|méd|médi|médic|mês|mínim|nacion|nacional|namor|naquel|nasciment|natal|natur|necess|necessari|necessit|necesssári|necessár|necessári|negat|negoc|negocial|nel|ness|nest|net|nom|nomin|nominal|non|nor|norm|normal|normat|nort|not|notific|noturn|nov|novembr|novent|nr|nubent|nulidad|nutricion|nº|nã|nív|nível|númer|obedec|objet|obra|obrig|obrigandos|obrigatori|obrigatoriedad|obrigatór|obrigatóri|observ|observandos|obter|ocasiã|ocorr|ocorrenc|ocorrent|ocorrr|ocup|odontológ|oferec|oficial|ofíci|oit|oitav|oitent|onde|onze|oper|oponh|oportun|oposiçã|optar|opçã|ora|ordinár|oscil|outr|outrossim|outubr|ovalor|pactu|padroeir|padrã|pag|pagament|pai|pais|pal|par|paragraf|parcel|parcial|parent|part|particip|particul|particulariz|parágraf|pass|passageir|patern|patronal|país|peculi|peculiariedad|pecuniári|pecún|ped|peg|pen|penal|pendent|pendênc|pequen|perceb|percentu|percentual|percepçã|percurs|perfaz|period|permanent|permissã|permit|permitindos|pertinent|períod|pesquis|pesso|pic|pis|plan|plantã|plen|plr|pod|pont|porcentual|port|portant|porteir|portuár|portuári|porém|posit|poss|possibil|possibilit|possu|possível|post|posterg|posterior|pratic|praz|prec|preced|preceit|preench|preferencial|preferent|prejudic|prejudiqu|prejuiz|prejuíz|presenc|present|preserv|president|prest|prestador|prestaçã|pretensã|previ|previdenciár|prevident|previst|previsã|primeir|prioriz|procedent|process|proclam|procur|produt|produçã|profissional|program|programars|proib|prolong|promov|propic|proporcion|proporcional|proporçã|propost|prorrog|proteçã|protocol|prov|provent|providenc|prátic|préassinal|préestabelec|prévi|prêmi|própr|própri|próxim|psicólog|public|pud|puniçã|públic|qua|quadr|quaisqu|qualidad|qualific|qualqu|quant|quantidad|quarent|quart|quartafeir|quatorz|quatr|quatrocent|quebr|queix|quint|quintafeir|quintasfeir|quinz|quinzenal|quis|quitaçã|radial|rais|rasur|razoabil|razã|rea|reabilit|reajust|realiz|reca|recaír|receb|recepçã|recib|reconhec|recu|recus|redaçã|reduz|reduçã|reembols|refeiçã|refeiçõ|refer|referent|reflex|reg|regim|region|regional|registr|regr|regul|regulament|relaçã|religi|remanej|remanescent|remuner|remuneratór|renov|renumer|repercut|reposiçã|repost|repous|represent|repúbl|requer|res|rescind|rescisã|rescisór|rescisóri|resident|resp|respect|respeit|respeitandos|respons|ressalv|ressalvandos|ressarc|restant|restaur|result|retific|retorn|reuniã|reuniõ|rev|revez|rh|rompiment|rotat|rubric|rádi|sab|sair|salari|salarial|sald|salv|salári|saláriobas|saláriodecontribuiçã|sang|saqu|satisfaz|saíd|saúd|secret|seg|segu|segues|seguint|segund|segundafeir|segundasfeir|segur|seis|seman|semanal|semestr|seminári|sempr|send|sent|sepult|ser|serlhes|servic|servidor|ses|sessent|set|setembr|setent|setor|setorial|sext|sextafeir|sextasfeir|seçã|signatár|signatári|simil|simultan|sincomerciari|sindic|sindical|sindicat|sistem|sistemát|situaçã|situaçõ|sob|sobr|social|sofr|sogr|solicit|soluçã|somatór|somatóri|soment|srte|stf|stj|submet|submetendos|subsequent|substituíd|sucess|sujeit|sujeitandos|superior|suplement|suplet|supr|suprem|suspend|sáb|sétim|súmul|tais|tal|tang|tant|tax|telemarketing|temp|temporal|tent|tentat|ter|terc|terceir|term|termin|terçafeir|terçasfeir|tesoureir|tip|tiradent|titul|tod|toler|tom|tomandos|total|totaliz|trabalh|trajet|transaçõ|transfer|transferent|transitór|transport|trat|tratament|treinament|trez|tribunal|trint|tripul|troc|trâmit|trânsit|três|tst|tud|turm|turn|tv|técnic|términ|títul|ultrap|ultrapass|universal|uniã|urban|urolog|uruguaian|usad|util|utiliz|utilizandos|val|valor|vantag|vantagens|vantaj|varej|ved|veicul|venc|venciment|vend|venh|ventur|verb|verific|vestibul|vestiári|vez|veícul|vi|via|viag|vid|vier|vigent|vigênc|vint|violênc|virtud|vis|visibil|viv|volum|vontad|votaçã|vésp|vírgul|xerox|xii|xix|xlll|xvi|zer|áre|âmbit|ão|époc|índic|ínici|órgã|ùnic|últim|únic|úte|útil
2016_082054|Overtime Pay|"HORAS EXTRAORDINÁRIAS  A hora extraordinária será remunerada na forma abaixo:  A) 50% (cinqüenta por cento) de acréscimo em relação à hora normal, quando trabalhada em qualquer dia de segunda-feira a sábado;  B) 100% (cem por cento) de acréscimo em relação à hora normal aos domingos, feriados e dias pontes já compensados, além do pagamento do DSR quando devido.  Excetuam-se da remuneração estipulada neste item as horas extraordinárias trabalhadas nos sábados já compensados sob regime de compensação semanal habitual, que serão remuneradas na forma da letra ""A"".  C) Na prorrogação da jornada diária será também considerada como hora extraordinária o intervalo destinado a lanche ou refeição, que durante a mesma ocorrer;  D) A empresa não poderá determinar a compensação de dias de trabalho normal por horas extraordinárias.  Excetuam-se deste item, as situações previstas em Lei e os acordos específicos e mais vantajosos celebrados entre as partes;  E) Na hipótese de a empresa possuir restaurante e habitualmente fornecer refeições aos empregados, quando programarem jornadas extraordinárias inteiras aos sábados, domingos, feriados e/ou folgas fornecerão lanche ou refeição aos empregados envolvidos, dentro do mesmo critério normalmente usado, ou reembolsarão a diferença ocorrida entre o preço pago na empresa e a aquisição fora, quando assim for determinado. "|hor extraordinár hor extraordinár remuner form abaix cinquent cent acréscim relaçã hor normal trabalh qualqu dia segundafeir sáb b cem cent acréscim relaçã hor normal doming feri dias pont compens além pagament dsr dev excetuams remuner estipul nest item hor extraordinár trabalh sáb compens sob regim compens semanal habitual remuner form letr c prorrog jorn diár consider hor extraordinár interval destin lanch refeiçã durant mesm ocorr d empres pod determin compens dias trabalh normal hor extraordinár excetuams dest item situaçõ previst lei acord específ vantaj celebr part hipótes empres possu restaur habitual fornec refeiçõ empreg program jorn extraordinár inteir sáb doming feri eou folg fornec lanch refeiçã empreg envolv dentr critéri normal usad reembols diferenc ocorr prec pag empres aquisiçã assim determin|0.08183090494321595|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.048377577479558925|0.0|0.0|0.0|0.12909921742518626|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07923022057170341|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.09833304919719812|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07302795138771732|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07923022057170341|0.06573034609118245|0.09675515495911785|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06698731136342352|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1935103099182357|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05414771035028773|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06977437229562719|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07923022057170341|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.056274497815106204|0.08483317471667715|0.15846044114340682|0.048377577479558925|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0409865609633581|0.0|0.07025802463533379|0.0|0.09833304919719812|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06698731136342352|0.0|0.0|0.0|0.0|0.0|0.0|0.10446094322132292|0.0|0.0|0.0|0.07923022057170341|0.0|0.0|0.06573034609118245|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06007723876935039|0.0|0.0|0.1069247205889467|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0927300950522244|0.0|0.07923022057170341|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.08483317471667715|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0927300950522244|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2124599390654908|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4019238681805411|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.09987301084017577|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06698731136342352|0.0|0.0|0.0|0.12086822025429539|0.0|0.0|0.0|0.0|0.14976846339794156|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.19666609839439625|0.0|0.0|0.0613843572184498|0.0|0.2216380350841633|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1062299695327454|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06454960871259313|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14605590277543465|0.0|0.0|0.0|0.0|0.0|0.08786393174633106|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1854601901044488|0.0|0.0|0.0|0.057833425755635166|0.0|0.0927300950522244|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.057833425755635166|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07133330023615615|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.22509799126042482|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1314606921823649|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.057833425755635166|0.056274497815106204|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05553945956506161|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03842863446185257|0.07133330023615615|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1062299695327454|0.0|0.0|0.0|0.0|0.0|0.0|0.1062299695327454|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05163115657164907|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0927300950522244|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06977437229562719|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06343637990060888|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1062299695327454|0.13954874459125438|0.09833304919719812|0.0|0.0|0.0|0.0|0.07923022057170341|0.0|0.0|0.0|0.0|0.0|0.0|0.13954874459125438|0.0|0.0|0.0|0.12721091052676348|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.09833304919719812|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07923022057170341|0.0|0.0|0.0|0.0|0.060434110127147694|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0927300950522244|0.07488423169897078|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.17858423072158905|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.08616265764682449|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1062299695327454|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0927300950522244|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
